637	то	то	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#186.244#186.585
638	ли	ли	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#186.585#186.926
639	либо	либо	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#186.926#187.267
640	как	как	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#187.267#187.608
641	то	то	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#187.608#187.949
642	ли	ли	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#187.949#188.29
643	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#188.29#188.631
644	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#188.631#188.972
645	конституции	конституция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#188.972#189.313
646	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#189.313#189.654
647	бумажки	бумажка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#189.654#189.995
648	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#189.995#190.336
649	написанные	писать	VERB	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#190.336#190.677
650	номенклатурным	номенклатурный	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#190.677#191.018
651	классом	класс	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#191.018#191.359
652	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#191.359#191.7
653	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@ep1984m-words#@ep1984m#191.7#192.05
654	а	а	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#195.11#195.31
655	в	в	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#195.31#195.51
656	советских	советский	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#195.51#195.71
657	ну	ну	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#195.71#195.91
658	как	как	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#195.91#196.11
659	бы	бы	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#196.11#196.31
660	СССР-то	СССР	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#196.31#196.51
661	как	как	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#196.51#196.71
662	бы	бы	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#196.71#196.91
663	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#198.23#198.486
664	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#198.486#198.742
665	получается	получаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ep1984m-words#@ep1984m#198.742#198.998
666	что	что	PRON	_	Case=Acc	_	_	_	@ep1984m-words#@ep1984m#198.998#199.254
667	как	как	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#199.254#199.51
668	бы	бы	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#199.51#199.766
669	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#199.766#200.022
670	УкрАинская	украинский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#200.022#200.278
671	республика	республика	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#200.278#200.534
672	создана	создать	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@ep1984m-words#@ep1984m#200.534#200.79
673	какой-то	какой-то	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#200.79#201.046
674	номенклатурой	номенклатура	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#201.046#201.302
675	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#201.302#201.558
676	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ep1984m-words#@ep1984m#201.558#201.814
677	правильно	правильно	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#201.814#202.07
678	понял	понять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#202.07#202.33
679	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#202.96#203.13
680	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#203.13#203.3
681	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ep1984m-words#@ep1984m#203.3#203.47
682	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#203.53#203.743
683	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#203.743#203.956
684	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ep1984m-words#@ep1984m#203.956#204.169
685	щас	сейчас	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#204.169#204.382
686	как	как	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#204.382#204.595
687	бы	бы	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#204.595#204.808
688	пересказываешь	пересказывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#204.808#205.021
689	Спутник	спутник	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#205.021#205.234
690	и	и	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#205.234#205.447
691	Погром	погром	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#205.447#205.66
692	только	только	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#205.98#206.267
693	у	у	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#206.267#206.554
694	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@ep1984m-words#@ep1984m#206.554#206.841
695	дальше	далеко	ADV	_	Degree=Cmp	_	_	_	@ep1984m-words#@ep1984m#206.841#207.128
696	из	из	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#207.128#207.415
697	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#207.415#207.702
698	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#207.702#207.989
699	вместо	вместо	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#207.989#208.276
700	логического	логический	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#208.276#208.563
701	вывода	вывод	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#208.563#208.85
702	ну	ну	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#208.85#209.137
703	и	и	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#209.137#209.424
704	хрен	хрен	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#209.424#209.711
705	с	с	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#209.711#209.998
706	ней	она	PRON	_	Case=Ins|Gender=Fem|Number=Sing|Person=3	_	_	_	@ep1984m-words#@ep1984m#209.998#210.285
707	с	с	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#210.285#210.572
708	УкрАинской	украинский	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#210.572#210.859
709	республикой	республика	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#210.859#211.146
710	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#211.146#211.433
711	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@ep1984m-words#@ep1984m#211.433#211.72
712	ж	же	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#211.72#212.007
713	как	как	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#212.007#212.294
714	бы	бы	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#212.294#212.581
715	не	не	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#212.581#212.868
716	имеет	иметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#212.868#213.155
717	никаких	никакой	DET	_	Case=Gen|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#213.155#213.442
718	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#213.442#213.729
719	никакого	никакой	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#213.729#214.016
720	права	право	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#214.016#214.303
721	на	на	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#214.303#214.59
722	существование	существование	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#214.59#214.877
723	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#214.877#215.19
724	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#217.15#217.516
725	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#217.516#217.882
726	подожди	подожди	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#217.882#218.25
727	а	а	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#218.27#218.746
728	порошенковская	порошенковский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#218.746#219.222
729	Украина	Украина	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#219.222#219.7
730	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#231.53#233.13
731	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#233.13#233.61
732	я...	я...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#233.61#234.09
733	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ep1984m-words#@ep1984m#234.09#234.57
734	понял	понять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#234.57#235.05
735	что	что	PRON	_	Case=Acc	_	_	_	@ep1984m-words#@ep1984m#235.05#235.53
736	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@ep1984m-words#@ep1984m#235.53#236.01
737	поддерживаете	поддерживать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#236.01#236.49
738	дегенератов	дегенерат	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#236.49#236.97
739	из	из	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#236.97#237.45
740	украинских	украинский	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#237.45#237.93
741	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#237.93#238.41
742	нацпартий	нацпартия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#238.41#238.9
743	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#239.45#239.693
744	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#239.693#239.936
745	господа	господин	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#239.936#240.179
746	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@ep1984m-words#@ep1984m#240.179#240.422
747	со	с	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#240.422#240.665
748	мной	я	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@ep1984m-words#@ep1984m#240.665#240.908
749	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#240.908#241.151
750	про	про	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#241.151#241.394
751	Украину	Украина	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#241.394#241.64
752	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#242.06#243.775
753	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#243.775#245.49
754	а	а	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#245.49#245.747
755	зачем	зачем	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#245.747#246.004
756	поддерживать	поддерживать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#246.004#246.261
757	украинский	украинский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#246.261#246.518
758	народ	народ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#246.518#246.775
759	если	если	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#246.775#247.032
760	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@ep1984m-words#@ep1984m#247.032#247.289
761	не	не	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#247.289#247.546
762	существует	существовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#247.546#247.81
763	ну	ну	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#250.45#250.892
764	так	так	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#250.892#251.334
765	а	а	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#251.334#251.776
766	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#251.776#252.218
767	прости	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#252.218#252.66
768	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@ep1984m-words#@ep1984m#252.66#253.102
769	но	но	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#253.102#253.544
770	как	как	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#253.544#253.986
771	бы	бы	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#253.986#254.428
772	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#254.428#254.87
773	прости	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#256.69#256.933
774	прости	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#256.933#257.176
775	прости	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#257.176#257.419
776	прости	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#257.419#257.662
777	как	как	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#257.662#257.905
778	бы	бы	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#257.905#258.148
779	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#258.148#258.391
780	поддерживать	поддерживать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#258.391#258.634
781	русский	русский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#258.634#258.877
782	народ	народ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#258.877#259.12
783	на	на	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#259.12#259.363
784	Украине	Украина	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#259.363#259.606
785	очень	очень	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#259.606#259.849
786	просто	просто	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#259.849#260.092
787	надо	надо	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#260.092#260.335
788	выступать	выступать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#260.335#260.578
789	за	за	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#260.578#260.821
790	ликвидацию	ликвидация	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#260.821#261.064
791	Украины	Украина	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#261.064#261.31
792	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#261.31#261.566
793	русский	русский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#261.566#261.822
794	народ	народ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#261.822#262.078
795	живущий	живти	VERB	_	Animacy=Inan|Aspect=Imp|Case=Acc|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#262.078#262.334
796	на	на	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#262.334#262.59
797	Украине	Украина	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#262.59#262.846
798	начнёт	начнвать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#262.846#263.102
799	жить	жить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#263.102#263.358
800	очень	очень	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#263.358#263.614
801	хорошо	хороший	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#263.614#263.87
802	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#264.99#265.226
803	потому	потому	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#265.226#265.462
804	что	что	SCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#265.462#265.7
805	ззз...	ззз...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#270.79#271.28
806	#одновременно#	#одновременно#	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#274.11#274.61
807	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#274.61#275.11
808	зачем	зачем	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#275.11#275.652
809	белых-то	белый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#275.652#276.194
810	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ep1984m-words#@ep1984m#276.194#276.736
811	с	с	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#276.736#277.278
812	Сомали	Сомали	PROPN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#277.278#277.82
813	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#277.82#278.362
814	эвакуировать	эвакуировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#278.362#278.904
815	правильно	правильно	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#278.904#279.446
816	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#279.446#279.988
817	живут	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#279.988#280.53
818	эвакуировать	эвакуировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#280.99#281.299
819	в	в	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#281.299#281.608
820	Россию	Россия	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#281.608#281.917
821	посредством	посредством	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#281.917#282.226
822	передвижения	передвижение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#282.226#282.535
823	к	к	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#282.535#282.844
824	ним	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ep1984m-words#@ep1984m#282.844#283.153
825	России	Россия	PROPN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#283.153#283.462
826	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#283.462#283.771
827	ну	ну	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#283.771#284.08
828	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#284.08#284.389
829	очень	очень	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#284.389#284.698
830	просто	просто	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#284.698#285.01
831	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#287.15#287.89
832	политически	политически	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#288.87#289.37
833	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ep1984m-words#@ep1984m#289.37#289.87
834	с	с	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#289.87#290.122
835	точки	точка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#290.122#290.374
836	зрения	зрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#290.374#290.626
837	же	же	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#290.626#290.878
838	уровня	уровень	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#290.878#291.13
839	жизни	жизнь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#291.13#291.382
840	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#291.382#291.634
841	российский	российский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#291.634#291.886
842	подушевой	подушевой	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#291.886#292.138
843	ВВП	ВВП	PROPN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#292.138#292.39
844	в	в	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#292.39#292.642
845	три	три	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@ep1984m-words#@ep1984m#292.642#292.894
846	или	или	CCONJ	_	_	_	_	_	@ep1984m-words#@ep1984m#292.894#293.146
847	даже	даже	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#293.146#293.398
848	уже	уже	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#293.398#293.65
849	в	в	ADP	_	_	_	_	_	@ep1984m-words#@ep1984m#293.65#293.902
850	четыре	четыре	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@ep1984m-words#@ep1984m#293.902#294.154
851	раза	раз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#294.154#294.406
852	выше	высокий	ADV	_	Degree=Pos	_	_	_	@ep1984m-words#@ep1984m#294.406#294.658
853	укрАинского	украинский	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#294.658#294.91
854	/	/	PUNCT	_	_	_	_	_	@ep1984m-words#@ep1984m#294.91#295.162
855	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ep1984m-words#@ep1984m#295.162#295.414
856	ну	ну	PART	_	_	_	_	_	@ep1984m-words#@ep1984m#295.414#295.666
